TYPE,CONC_NM_PBPK_pred,DV_NM
SAMPLE,1840.714,325.368071906732
SAMPLE,1321.228,237.119376387404
SAMPLE,712.084,150.872744301567
SAMPLE,216.12816,47.7507112879085
SAMPLE,67.400545,21.6940521719997
SAMPLE,22.054827,8.95375875740234
DOSE,0,NA
SAMPLE,14794.2915,2008.56225586941
SAMPLE,7073.4215,2178.04042650815
SAMPLE,2748.197,819.950114524494
SAMPLE,1949.9321,595.02636185317
SAMPLE,1328.7344,402.341776198243
SAMPLE,692.63357,216.196346146111
SAMPLE,246.85054,99.067167480133
SAMPLE,128.72827,50.1176583438152
SAMPLE,87.66346,31.4635580784591
SAMPLE,26.005058,1.29153983074939
DOSE,0,NA
SAMPLE,15178.082,2354.43492744642
SAMPLE,6783.863,1722.03644884068
SAMPLE,1028.5535,1231.31320675974
SAMPLE,345.07918,642.135818984825
SAMPLE,214.54242,318.074189817298
SAMPLE,153.96862,110.574584547825
SAMPLE,108.57142,28.4835497411673
SAMPLE,81.35851,9.61468152887265
SAMPLE,62.513,5.93765270610219
SAMPLE,11.964498,1.6743412577746
DOSE,0,NA
SAMPLE,31515.451,1609.02475779235
SAMPLE,23059.717,1376.48317653812
SAMPLE,9365.686,814.3172169557
SAMPLE,2771.8625,700.685500100424
SAMPLE,553.79707,505.906768711022
SAMPLE,323.84273,348.435193434723
SAMPLE,234.90386,241.625587773232
SAMPLE,183.92932,199.941266773124
SAMPLE,152.7249,178.877039867635
SAMPLE,56.682143,47.4225912380072
DOSE,0,NA
SAMPLE,0,3150.29306123858
SAMPLE,5758.8525,2049.4725566877
SAMPLE,3627.1892,1627.82118212905
SAMPLE,2774.7111,1196.54365404152
SAMPLE,2244.283,900.452888482166
SAMPLE,1588.3952,599.689421091055
SAMPLE,895.8136,246.793411489253
SAMPLE,518.9472,69.0623097313491
SAMPLE,302.14068,14.4988249401053
